A1,"['A7', 'B7', 'C7', 'D7', 'E7']"
B1,"['A7', 'B7', 'C7', 'D7', 'F7']"
C1,"['A7', 'B7', 'C7', 'G7', 'E7']"
D1,"['A7', 'B7', 'C7', 'G7', 'F7']"
E1,"['A7', 'H7', 'D7', 'A8', 'B8']"
F1,"['A7', 'H7', 'D7', 'C8', 'B8']"
G1,"['A7', 'H7', 'G7', 'A8', 'B8']"
H1,"['A7', 'H7', 'G7', 'C8', 'B8']"
A2,"['A7', 'B7', 'D8', 'D7', 'E7']"
